拆机二手独立显卡华硕技嘉GTX750 960 1060 1050Ti 电脑RX580游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2622490366/O1CN014HYpOP1EZfe5pPtZC_!!2622490366.jpg_360x360Q90.jpg_.webp,345.00元,148人付款,vn数码城
影驰GeForce RTX 3060TI星曜OC 8G 台式机电脑游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2731691808/O1CN01ZyqyAY1PE6m6jDJ2T_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4999.00元,24人付款,影驰电脑硬件旗舰店
丽台GeForceRTX3080Ti独立显卡12G GDDR6X 赛博朋克吃鸡 电竞游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3243360072/O1CN01GooLr61CP1CmumhcB_!!0-item_pic.jpg_360x360Q90.jpg_.webp,11499.00元,12人付款,leadtek旗舰店
七彩虹RTX2060/2060S SUPER 8G火神电竞台式机电脑游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2200635481454/O1CN01fuqpiW1MbyYRs8NvH_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3199.00元,16人付款,京天互联数码专营店
GTX1060 6G华硕七彩虹影驰索泰微星显卡吃鸡电竞游戏台式机拆机,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2450426304/O1CN01QoxKzN1wRHThMvdXf_!!2450426304.jpg_360x360Q90.jpg_.webp,1549.00元,86人付款,王强2670
影驰RTX3080/3080TI 10G黑将OC金属大师电竞游戏台式主机独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2206372718350/O1CN01UdnM2K2BYLprGldbK_!!0-item_pic.jpg_360x360Q90.jpg_.webp,11599.00元,17人付款,卓志数码专营店
充新拆机影驰GTX960多屏950吃鸡2G 4G台式机电脑独立游戏lol,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/14350352/O1CN01q28ZuI1ETG3Wkc9MZ_!!14350352.jpg_360x360Q90.jpg_.webp,475.00元,111人付款,huang_lin
影驰华硕七彩虹GTX1060 3G 5G 6G 1070 1050TI 4G 1660 960,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/489998503/O1CN0186Gv0d2CgQMi1o570_!!489998503.png_360x360Q90.jpg_.webp,539.00元,51人付款,start格调
微星RTX3060Ti 魔龙万图师8G游戏电竞吃鸡台式机独立3060现货,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2200811476348/O1CN01amJ1MA1wlQunpalVy_!!2200811476348.jpg_360x360Q90.jpg_.webp,29999.00元,34人付款,微星宇柠专卖店
asus 华硕TUF/雪豹GTX1660 SUPER 全新台式机电脑主机专业独显6G电竞游戏吃鸡mini小机箱独立1660s,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1652528654/O1CN01vnFrw22DnaEmUyIs1_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3349.00元,17人付款,ipason攀升官方旗舰店
七彩虹GTX1660/1660S SUPER 1660Ti 6G战斧/Ultra独立6G台式,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2206372718350/O1CN01OyZXpI2BYLplABAip_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2949.00元,21人付款,卓志数码专营店
英伟达RTX 3080Ti 原厂公版显卡3060/3060TI/3070 8G/3090 24G,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/846227090/O1CN01zdq4fA22FGnA6rV21_!!846227090.jpg_360x360Q90.jpg_.webp,4799.00元,96人付款,cj777158
Asus/华硕ROG玩家国度AMD Radeon RX6800XT游戏16GB GDDR6,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/654519625/O1CN013FTzQm2KyIonOvFw8_!!0-item_pic.jpg_360x360Q90.jpg_.webp,8999.00元,3人付款,asus华硕旗舰店
全新现货 影驰 RTX3070Ti 黑将/金属大师/星曜 台式电脑独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1647216992/O1CN01H7gAzf21WNysI3fCr_!!0-item_pic.jpg_360x360Q90.jpg_.webp,6099.00元,24人付款,我去买吧数码专营店
AX电竞叛客 RTX3060显卡 3060Ti/3070ti电竞台式机电脑游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2210907107386/O1CN01pgc09e24Qq1aFCSbP_!!0-item_pic.jpg_360x360Q90.jpg_.webp,5999.00元,20人付款,瑞达腾飞电脑专营店
丽台Quadro P1000 4GB专业图形显卡3D设计建模渲染美工剪辑绘图卡,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/1735023054/O1CN01XascF61YQmG83KDfG_!!1735023054.jpg_360x360Q90.jpg_.webp,2300.00元,22人付款,5竹林星5
【顺丰现货】iGame七彩虹GTX1050Ti/1650战斧Ultra电脑游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2090337761/O1CN019QvS0927CaXSMInmj_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1399.00元,84人付款,创众达数码专营店
技嘉AORUS RTX3090 24G魔鹰猎鹰超级雕台式电脑游戏主机独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2074104426/O1CN010UQAgT1iZ9g4mXQ9V_!!0-item_pic.jpg_360x360Q90.jpg_.webp,19999.00元,19人付款,技嘉旗舰店
七彩虹 RTX 3070 火神 AD CO ULART 战斧 赛博朋克2077游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1616086057/O1CN01DfY6Xy1uc9cMGDvap_!!1616086057.jpg_360x360Q90.jpg_.webp,7399.00元,9人付款,徽商家族928
七彩虹RTX3070 8G高端水神火神ADOC白色战斧电脑游戏电卡独显,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2116524093/O1CN01PZ3q7H1g6dl0Chg0W_!!0-item_pic.jpg_360x360Q90.jpg_.webp,6949.00元,15人付款,志硕数码专营店
英伟达NVIDIA QUADRO P1000专业显卡工包现货,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/816054684/O1CN01ihsUAz1kTJpemjDpM_!!816054684.jpg_360x360Q90.jpg_.webp,1999.00元,17人付款,tb676299_22
12期免息|技嘉AORUS RTX3070/Ti 8G超级雕台式电脑高端游戏OC,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2090337761/O1CN01Pv9j8x27CaYZtU14p_!!0-item_pic.jpg_360x360Q90.jpg_.webp,6299.00元,21人付款,创众达数码专营店
GTX1060 6G七彩虹华硕影驰索泰微星 吃鸡游戏独立台式机,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2209874522121/O1CN01c2E2yl1RXShYhspBH_!!2209874522121.jpg_360x360Q90.jpg_.webp,1499.00元,88人付款,tb580273568
锁算力技嘉RTX3060 GAMING 12G游戏显卡魔鹰雪鹰白色电竞独显2060,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2116524093/O1CN01Z0lDmH1g6dkyzKbfr_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3249.00元,26人付款,志硕数码专营店
七彩虹RTX3080火神X OC AD OC 战神 搭配电源立减 新品价美甜品,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1616086057/O1CN01jUtLf51uc9bywlbwN_!!1616086057.jpg_360x360Q90.jpg_.webp,10499.00元,17人付款,徽商家族928
拆机华硕GTX1060 3G 6G台式机电脑游戏吃鸡显卡七彩虹1070 1050ti,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/744468477/O1CN01q05BUB2CUW6VCqs7p_!!744468477.png_360x360Q90.jpg_.webp,655.00元,101人付款,圆梦科技86
映众RTX3060冰龙超级黑金台式机电脑游戏独立全新未锁算力,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1078381661/O1CN01FyoKyN1O8mWc0eXfW_!!1078381661.jpg_360x360Q90.jpg_.webp,10899.00元,15人付款,szdailiy
磐镭gtx1080 8G/1070ti显卡高配电脑游戏2070/2060super独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2201273676208/O1CN01ho1k511vjJT1iInW3_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2498.00元,41人付款,磐镭旗舰店
MSI/微星RTX 3060 12G 魔龙万图师主机电竞游戏台式电脑吃鸡全新独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/671257335/O1CN01QSM4za243TpP4yyrh_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4399.00元,43人付款,微星官方旗舰店
【12期免息】技嘉RTX3090 大雕/超级雕/雪鹰/魔鹰 台式电脑电竞游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2200559406385/O1CN01CNIuQX1x2NZSbcgdb_!!0-item_pic.jpg_360x360Q90.jpg_.webp,17499.00元,21人付款,aorus旗舰店
Asus/华硕ROG玩家国度AMD Radeon RX6700XT游戏12GB GDDR6 支持2K显示器,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/654519625/O1CN014kvh9w2KyIonPUdJv_!!0-item_pic.jpg_360x360Q90.jpg_.webp,6099.00元,7人付款,asus华硕旗舰店
二手 技嘉 GTX660 2GB 192位宽 台式机独立游戏显卡 吃鸡 LOL,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/843716236/O1CN01BREdFf1vw8Sk3KhmU_!!843716236.jpg_360x360Q90.jpg_.webp,390.00元,26人付款,学海的名字
GTX1070ti 8G七彩虹华硕影驰索泰微星技嘉电竞游戏独立台式机,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2540073109/O1CN01XbBHe91Ypy1mReqin_!!2540073109.jpg_360x360Q90.jpg_.webp,2399.00元,35人付款,亦祥原装正品数码
拆机七彩虹GTX960/1060/950 2g4g6g8g台式独立电脑游戏RX580,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1606391463/O1CN01vs1FfE1Mg6827QxMW_!!1606391463.jpg_360x360Q90.jpg_.webp,548.00元,298人付款,cry0511
MAXSUN/铭瑄RTX3060电竞之心OC12G S1高端电脑台式机游戏独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2210835472380/O1CN01oqTSPi1TS5JuRBluj_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4299.00元,23人付款,maxsun铭瑄旗舰店
微星索泰耕升GTX1060 6G 3G 1050TI 4G 5G 2G1070TI独立吃鸡,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/1096412383/O1CN01lpLKC01TTSRYJQNlA_!!1096412383.jpg_360x360Q90.jpg_.webp,638.00元,111人付款,西安博文电脑
拆机影驰七彩虹GTX750TI 2G台式机电脑独立吃鸡游戏LOL多屏4k,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/14350352/O1CN01xmh6w61ETG3YFLTd5_!!14350352.jpg_360x360Q90.jpg_.webp,348.00元,105人付款,huang_lin
七彩虹RTX3090 24G火神/水神/AD OC电竞游戏台式机电脑独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1746864514/O1CN01IFtCar1jDSX1ojw89_!!0-item_pic.jpg_360x360Q90.jpg_.webp,16399.00元,22人付款,和瑟数码专营店
七彩虹GTX1660/1660S SUPER 6G战斧/Ultra台式电脑游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1746864514/O1CN01Rz3tai1jDSX1idEJa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2899.00元,47人付款,和瑟数码专营店
华硕ROG GTX1650S 1050ti O4G台式电脑主机游戏独立DUAL电脑游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1097280647/O1CN01W4yty91GeMwlguPSn_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1499.00元,32人付款,京天华盛官方旗舰店
拆机台式机电脑独立显卡GT610 GT630 GT710 GT730低功耗HDMI接口,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2470334931/O1CN01Y7yn1z1mIRd3jhRw1_!!2470334931.png_360x360Q90.jpg_.webp,79.90元,338人付款,双宝3344
顺丰映众RTX3060/TI 12G超级冰龙黑金至尊OC高端台式电脑游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2090337761/O1CN01TLSR1p27CaXBnJYIr_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4569.00元,14人付款,创众达数码专营店
华硕ROG RTX3080 O10G猛禽显卡TUF系列电竞特工游戏台式机独立,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/1097280647/O1CN01Gr1vMo1GeMwbRvue5_!!0-item_pic.jpg_360x360Q90.jpg_.webp,10899.00元,9人付款,京天华盛官方旗舰店
华硕ROG猛禽 RTX3090显卡 O24G GAMING 电脑台式机主机电竞游戏,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2206372718350/O1CN01Q3OZeU2BYLq9cUHbu_!!0-item_pic.jpg_360x360Q90.jpg_.webp,19999.00元,15人付款,卓志数码专营店
华硕gtx960 4G 2G网吧拆机二手台式电脑750ti显卡970 950 1060 6G,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/3643597675/O1CN01qV9WBB26ZCUn2QP90_!!3643597675-0-picasso.jpg_360x360Q90.jpg_.webp,678.00元,138人付款,怪叔叔5811
技嘉RTX3060/3070魔鹰OC显卡 台式机电脑游戏独立ti 8G/12G,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2210907107386/O1CN01WxPRjS24Qq23OHE3z_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4399.00元,17人付款,瑞达腾飞电脑专营店
电竞叛客RTX3080/ti显卡10G独显 台式电脑运算游戏独立锁算力,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2157626379/O1CN01mNfPnH1wzdBuqwv43_!!2157626379-0-picasso.jpg_360x360Q90.jpg_.webp,7899.00元,16人付款,绝胜电竞数码专营店
ZOTAC/索泰 RTX 3070Ti-8G6X X-GAMING 游戏独立新品电脑,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2091996333/O1CN01qrnpz31weYyaEP2Z1_!!0-item_pic.jpg_360x360Q90.jpg_.webp,6699.00元,21人付款,索泰旗舰店
七彩虹iGame RTX3090 24G kudan九段台式机电竞游戏独立,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1652528654/O1CN013gY77Q2DnaF8Rjp17_!!0-item_pic.jpg_360x360Q90.jpg_.webp,29999.00元,3人付款,ipason攀升官方旗舰店
七彩虹战斧1660SUPER台式机显卡1660S吃鸡游戏电脑独显直播包邮,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/559881482/O1CN01GLzisJ1MonbA1CJyG_!!559881482.jpg_360x360Q90.jpg_.webp,2850.00元,17人付款,东方网络6
盒装正品影驰GTX750Ti骁将 2GB D5 台式机独立游戏750 1g,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1046548438/TB2KTwkmHxmpuFjSZJiXXXauVXa_!!1046548438.jpg_360x360Q90.jpg_.webp,345.00元,80人付款,430181显卡专区a
全新卡诺基 gtx1060 3G/5G/6G D5 吃鸡游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1574891186/O1CN01N4d2tV1KdEKZfEJ8J_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1058.00元,103人付款,卡诺基旗舰店
索泰华硕GTX760 2G吃鸡台式机独立游戏显卡秒960750TI2G 660 2K4K,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/1683198453/O1CN012CJWOvvG0VU5o7W_!!1683198453.jpg_360x360Q90.jpg_.webp,377.00元,91人付款,内存cpu帮主
华硕等GTX750ti 2G 台式电脑独立高清游戏显卡 有960 4g 1060现货,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/56627824/O1CN01xQsR4X27fRU7uOe2y_!!56627824.jpg_360x360Q90.jpg_.webp,318.00元,135人付款,yama数码
回收出售蓝宝石RX580 8G 4G显卡588 488 578 478 584 484迪兰华硕,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/703058131/O1CN012v08rz29w3526EiEb_!!703058131.jpg_360x360Q90.jpg_.webp,10500.00元,18人付款,wang青果
华硕 ASUS 猛禽ROG-STRIX-RTX3080/3070/3070ti/3060TI特工TUF雪豹电脑游戏玩家国度火神水神雷鹰雪鹰,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2414673821/O1CN01Ftx89N1e643aZhOjJ_!!2414673821-0-picasso.jpg_360x360Q90.jpg_.webp,5599.00元,14人付款,本晨数码专营店
七彩虹iGame RTX2060 Ultra/战斧/火神台式电脑主机独立游戏,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/4107266900/O1CN010WMWuw20qFXmZCNUc_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3249.00元,32人付款,添叶数码专营店
12期免息技嘉RTX3060TI/3070TI/3080TI魔鹰/雪鹰/超级雕/大雕,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2200724568635/O1CN018GJsqn2DesiUElzp2_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3599.00元,16人付款,蓝威数码专营店
七彩虹GTX1050 2G 1050TI 4G 1060 3G 5G 6G吃鸡游戏独立工包,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/113370127/O1CN01N4c79l1CoCufg28ro_!!113370127.jpg_360x360Q90.jpg_.webp,678.00元,47人付款,春哗秋实
华硕GTX960 2G4G秒影驰 技嘉 微星1050TI 950 760 1060 750TI,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1683198453/O1CN01dKsd5z2CJWS4eZtbF_!!1683198453.png_360x360Q90.jpg_.webp,537.00元,95人付款,内存cpu帮主
【顺丰】ROG华硕RTX3080 Ti GAMING O12G猛禽白色TUF高端游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2208845789179/O1CN01w0IFoU2Hg279tu3Dm_!!0-item_pic.jpg_360x360Q90.jpg_.webp,13599.00元,14人付款,嘉志硕数码专营店
华硕猛禽ROG RTX3070 O8G GAMING台式机电脑主机电竞游戏 TI,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2200635481454/O1CN012AgG8p1MbyYNVk2Qc_!!0-item_pic.jpg_360x360Q90.jpg_.webp,5699.00元,15人付款,京天互联数码专营店
RADEON PRO WX4100 WX2100 WX3200 WX7100 WX9100 计专业,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/24656015/O1CN01vM5cCa1uIuuIzr33e_!!24656015.jpg_360x360Q90.jpg_.webp,1599.00元,13人付款,广深恒嘉科技
七彩虹GTX1660 Super/1660Ti 6G 战斧Ultra 电脑吃鸡游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3703329893/O1CN01GZICx82Mx2y0iclCk_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2799.00元,25人付款,千机堂电脑专营店
华硕七彩虹GTX1050 1060 950 960 750显卡2G 4G吃鸡电脑游戏RX588,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/310465149/O1CN018OqpDU1nuI04ttSie_!!310465149.jpg_360x360Q90.jpg_.webp,498.00元,115人付款,it弟弟
华硕GTX960 2G/4G猛禽台式电脑游戏吃鸡显卡独立拆机 有1050 1060,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/284843049/O1CN016Eg3wS1YOUHjKr7vo_!!284843049.jpg_360x360Q90.jpg_.webp,545.00元,114人付款,南京tstjscn
华硕ROG TUF RTX3080 3090 O24G 3070 O8G 3060 O12G猛禽电竞,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/397001178/O1CN01VHZbtF1KZZFYMYteD_!!397001178.jpg_360x360Q90.jpg_.webp,3999.00元,26人付款,feihe2255
【顺丰现货】微星GTX1660s SUPER 6G魔龙X万图师OC电脑游戏,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2090337761/O1CN01MouiED27CaXWI8Pby_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2799.00元,32人付款,创众达数码专营店
库存影驰GTX750Ti 骁将大将2GLOL游戏低功耗低端吃鸡电脑,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/1096412383/O1CN01atd3uJ1TTSM4yJbcn_!!1096412383.jpg_360x360Q90.jpg_.webp,468.00元,80人付款,西安博文电脑
英伟达 RTX 3080 10G NVIDIA原厂公版显卡3060TI/3070 8G/3090,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/85021382/O1CN01vmLYad1M501dynUiQ_!!85021382.jpg_360x360Q90.jpg_.webp,3999.00元,30人付款,yunhongwangyou
顺丰包邮 索泰GTX1650/super 4G毁灭者 台式机电脑游戏独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/630950368/O1CN01rXnPWo1EaaRR4LkxM_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1679.00元,61人付款,通成信德数码专营店
七彩虹RTX2080SUPER 8G RTX2070 8G/ RTX2060 6G直播吃鸡游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/69291526/O1CN01t2RhZI1N8x3dS9FzG_!!69291526.jpg_360x360Q90.jpg_.webp,2798.00元,17人付款,hudenghan
微星GTX1050Ti 4G吃鸡独立显卡LOL七彩虹950技嘉750Ti 2g拆机960,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/922800877/O1CN01AYwhzB1ILi2FUJoz9_!!922800877.jpg_360x360Q90.jpg_.webp,318.00元,120人付款,何佳翼1003
影驰RTX 3070 ti 金属大师rtx 3070GAMER游戏台式机独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/669815354/O1CN01ex8HC91pQBEA7rSOV_!!0-item_pic.jpg_360x360Q90.jpg_.webp,5999.00元,20人付款,丙成数码专营店
显卡维修.专业显卡维修，矿卡维修，计算卡维修，绘图卡维修，,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1821698428/O1CN019fLZkD2C84XTJiB7e_!!1821698428.jpg_360x360Q90.jpg_.webp,100.00元,325人付款,上完厕所不洗手
映泰RX550 4G显卡itx游戏独立显卡台式机电脑AMD家用办公英雄联盟PS设计办公3D渲染画图视频剪辑小机箱,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1775443985/O1CN01KEyEaX1fJB0shcaaB_!!0-item_pic.jpg_360x360Q90.jpg_.webp,799.00元,9人付款,升渠数码专营店
七彩虹GTX1650 SUPER显卡1650S高配1050ti台式电脑游戏独立4G,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1134114936/O1CN01srcgNG1mKjep9SKYW_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1879.00元,61人付款,慧川数码专营店
七彩虹RTX2060super显卡2060S 8G Ultra火神电脑游戏独立台式,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/4214077839/O1CN01az1cSK27mJRtLVQ30_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3099.00元,14人付款,远行致酷数码专营店
影驰RTX3060 12G星曜MAX OC 金属大师/大将 台式主机电脑游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2209331320462/O1CN01FbKKOg1FHdfdGR8wg_!!2209331320462-0-picasso.jpg_360x360Q90.jpg_.webp,4899.00元,25人付款,宝勒数码专营店
华硕猛禽GTX750TI 950 960 2G 4G吃鸡独立电脑游戏吃鸡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1096412383/O1CN01OtyzHu1TTSTFR3zvo_!!1096412383.jpg_360x360Q90.jpg_.webp,548.00元,144人付款,西安博文电脑
吃鸡显卡 GTX760 2G高端显卡256位游戏显卡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1oRTAPXXXXXaxXpXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,499.00元,151人付款,精影旗舰店
七彩虹GT730K 黄金版-2GD5 独立显卡 台式机电脑,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2651871058/O1CN01baquDZ1Jgbb1QyqZY_!!0-item_pic.jpg_360x360Q90.jpg_.webp,329.00元,184人付款,七彩虹官方旗舰店
全新各品牌RTX2060-S GTX1660S 30HX 台式机独立游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1073027669/O1CN01VFwHRv26WS2AsVL2Y_!!1073027669.png_360x360Q90.jpg_.webp,1980.00元,21人付款,wy84528498
七彩虹GTX1050Ti 灵动鲨 4G 游戏独立显卡【全新原包】,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/35010234/O1CN01RVunyW1DbDMYQr3NQ_!!35010234.jpg_360x360Q90.jpg_.webp,1299.00元,69人付款,南京新锐科技
七彩虹GTX1080TI 11G/ GTX1070TI 8G GTX1080 8G直播游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/69291526/O1CN01crfjBJ1N8x4T3WceY_!!69291526.jpg_360x360Q90.jpg_.webp,2598.00元,10人付款,hudenghan
卡诺基GTX1050TI 4G/GTX1050 2G台式电脑游戏流畅吃鸡游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1574891186/O1CN01X4k5eh1KdEQ5cSn1X_!!0-item_pic.jpg_360x360Q90.jpg_.webp,898.00元,88人付款,卡诺基旗舰店
全新丽台/技嘉/华硕/影驰RTX3090显卡涡轮版24GB高校深度学习专用,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2210826170007/O1CN015jfqB61BvFSfHpYfu_!!2210826170007.png_360x360Q90.jpg_.webp,19000.00元,15人付款,dbcloud深脑云
华硕ROG猛禽RTX3060/Ti巨齿鲨电竞特工1660s 2060s台式机独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2133729733/O1CN014nq1A02LllbC97lC1_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3499.00元,16人付款,瑞达中腾数码专营店
影驰 GeForce RTX3070 8G星耀 金属大师电脑台式主机独立游戏,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2731691808/O1CN01bg2pLz1PE6mC4ChSr_!!0-item_pic.jpg_360x360Q90.jpg_.webp,5599.00元,28人付款,影驰电脑硬件旗舰店
国行MSI微星RTX 3070Ti 超龙 SUPRME X 8G电竞游戏台式魔龙,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/660762709/O1CN01pPKOJV1Vsld3bXfqL_!!660762709.jpg_360x360Q90.jpg_.webp,6999.00元,10人付款,coolmax潮流服饰
七彩虹GTX1050Ti/1650S SUPER 4G战斧Ultra台式电脑游戏独立,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1746864514/O1CN01tZPRr51jDSX3MZ8Pt_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1899.00元,85人付款,和瑟数码专营店
【12期免息】华硕ROG猛禽RTX3090 24G台式电脑电竞游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1746864514/O1CN01NGUrQ01jDSWwv1rLT_!!0-item_pic.jpg_360x360Q90.jpg_.webp,19999.00元,18人付款,和瑟数码专营店
Colorful/七彩虹 GT730K 黄金版 2G 电脑台式独立 游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1097280647/O1CN01MWRZBt1GeMwhlGklR_!!0-item_pic.jpg_360x360Q90.jpg_.webp,299.00元,59人付款,京天华盛官方旗舰店
技嘉RTX3060/Ti 魔鹰/雪鹰/小雕 甜品级台式机电脑游戏锁算力,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1097280647/O1CN01LsBKAu1GeMwaehFF8_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4399.00元,6人付款,京天华盛官方旗舰店
免息技嘉GTX1660 SUPER Ti显卡6G 电竞台式电脑游戏OC独显RTX2060,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2090337761/O1CN01rdVqVT27CaXFzYzKN_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2699.00元,33人付款,创众达数码专营店
顺丰微星RTX3060/Ti GAMING 12G魔龙万图师高端电脑游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2090337761/O1CN014PCx8L27CaXB2l6fJ_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4699.00元,29人付款,创众达数码专营店
